1492,1.99540,1.76910,265.192
1493,1.99605,1.76958,265.151
1494,1.99670,1.77005,265.110
1495,1.99735,1.77053,265.070
1496,1.99800,1.77100,265.029
1497,1.99865,1.77148,264.988
1498,1.99930,1.77195,264.947
1499,1.99995,1.77243,264.907
1500,2.00060,1.77290,264.866
1501,2.00125,1.77338,264.825
1502,2.00190,1.77385,264.784
1503,2.00255,1.77433,264.744
1504,2.00320,1.77480,264.703
1505,2.00385,1.77528,264.662
1506,2.00450,1.77575,264.621
1507,2.00515,1.77623,264.581
1508,2.00580,1.77670,264.540
1509,2.00645,1.77718,264.499
1510,2.00710,1.77765,264.458
1511,2.00775,1.77813,264.418
1512,2.00840,1.77860,264.377
1513,2.00905,1.77908,264.336
1514,2.00970,1.77955,264.295
1515,2.01035,1.78003,264.255
1516,2.01100,1.78050,264.214
1517,2.01165,1.78098,264.173
1518,2.01230,1.78145,264.132
1519,2.01295,1.78193,264.092
1520,2.01360,1.78240,264.051
1521,2.01425,1.78288,264.010
1522,2.01490,1.78335,263.969
1523,2.01555,1.78383,263.929
1524,2.01620,1.78430,263.888
1525,2.01685,1.78478,263.847
1526,2.01750,1.78525,263.806
1527,2.01815,1.78573,263.766
1528,2.01880,1.78620,263.725
1529,2.01945,1.78668,263.684
1530,2.02010,1.78715,263.643
1531,2.02075,1.78763,263.603
1532,2.02140,1.78810,263.562
1533,2.02205,1.78858,263.521
1534,2.02270,1.78905,263.480
1535,2.02335,1.78953,263.440
1536,2.02400,1.79000,263.399
1537,2.02465,1.79048,263.358
1538,2.02530,1.79095,263.317
1539,2.02595,1.79143,263.277
1540,2.02660,1.79190,263.236
1541,2.02725,1.79238,263.195
1542,2.02790,1.79285,263.154
1543,2.02855,1.79333,263.114
1544,2.02920,1.79380,263.073
1545,2.02985,1.79428,263.032
1546,2.03050,1.79475,262.991
1547,2.03115,1.79523,262.951
1548,2.03180,1.79570,262.910
1549,2.03245,1.79618,262.869
1550,2.03310,1.79665,262.828
1551,2.03375,1.79713,262.788
1552,2.03440,1.79760,262.747
1553,2.03505,1.79808,262.706
1554,2.03570,1.79855,262.665
1555,2.03635,1.79903,262.625
1556,2.03700,1.79950,262.584
1557,2.03765,1.79998,262.543
1558,2.03830,1.80045,262.502
1559,2.03895,1.80093,262.462
1560,2.03960,1.80140,262.421
1561,2.04025,1.80188,262.380
1562,2.04090,1.80235,262.339
1563,2.04155,1.80283,262.299
1564,2.04220,1.80330,262.258
1565,2.04285,1.80378,262.217
1566,2.04350,1.80425,262.176
1567,2.04415,1.80473,262.136
1568,2.04480,1.80520,262.095
1569,2.04545,1.80568,262.054
1570,2.04610,1.80615,262.013
1571,2.04675,1.80663,261.973
1572,2.04740,1.80710,261.932
1573,2.04805,1.80758,261.891
1574,2.04870,1.80805,261.850
1575,2.04935,1.80853,261.810
1576,2.05000,1.80900,261.769
1577,2.05065,1.80948,261.728
1578,2.05130,1.80995,261.687
1579,2.05195,1.81043,261.647
1580,2.05260,1.81090,261.606
1581,2.05325,1.81138,261.565
1582,2.05390,1.81185,261.524
1583,2.05455,1.81233,261.484
1584,2.05520,1.81280,261.443
1585,2.05585,1.81328,261.402
1586,2.05650,1.81375,261.361
1587,2.05715,1.81423,261.321
1588,2.05780,1.81470,261.280
1589,2.05845,1.81518,261.239
1590,2.05910,1.81565,261.198
1591,2.05975,1.81613,261.158
1592,2.06040,1.81660,261.117
1593,2.06105,1.81708,261.076
1594,2.06170,1.81755,261.035
1595,2.06235,1.81803,260.995
1596,2.06300,1.81850,260.954
1597,2.06365,1.81898,260.913
1598,2.06430,1.81945,260.872
1599,2.06495,1.81993,260.832
1600,2.06560,1.82040,260.791
1601,2.06625,1.82088,260.750
1602,2.06690,1.82135,260.709
